instance_id,dialogue_id,turn_id,system_context,user_utterance,label,annotator_id,annotation_pass,notes
mw22_PMUL3238.json_8,PMUL3238.json,8,"OK, what are your departure and arrival stations, and what time do you want to travel?",I'd like to go to Cambridge via Broxbourne. I'd like to leave on Thursday and arrive no later than 12:00.,,,initial,
mw22_PMUL0656.json_10,PMUL0656.json,10,"I would recommend the the oak bistro, which is located at 6 Lensfield Road. Would you be interested in making a reservation?","Yes, please. I need the reservation to be for 5 people at 21:00 on Friday.",,,initial,
mw22_PMUL0841.json_14,PMUL0841.json,14,Would the TR4003 train departing at 13:00 and arriving in london by 13:51 work for you?,Yes. That works.,,,initial,
mw22_PMUL1156.json_2,PMUL1156.json,2,Sure thing! Trinity College is located on Trinity Street in Centre with a postcode of cb21tq. Would you like more information today?,Great! Thanks! Is that just a college or is there any other type of attraction there?,,,initial,
mw22_MUL1125.json_8,MUL1125.json,8,No problem. Will it be just you?,No it will be for 2 people for 5 nights.,,,initial,
mw22_PMUL3109.json_18,PMUL3109.json,18,Booking was successful. The table will be reserved for 15 minutes. Reference number is : H129X294 . Can I help with anything else?,"No, that's everything. Thanks.",,,initial,
mw22_MUL2090.json_4,MUL2090.json,4,"Yes, on, Holiday inn Exlpress, Cambridge, shall I book it?","yes, please. For 6 people for 3 nights starting on friday.",,,initial,
mw22_PMUL1765.json_8,PMUL1765.json,8,The apha-milton guesthouse is in the moderate price range. It does not have internet. would you like me to book a room,yes and I need a confirmation number,,,initial,
mw22_PMUL4391.json_12,PMUL4391.json,12,"Okay, I see three options here, which are british, indian, or italian food types. I recommend prezzo. Would you like a reservation?",Yes. Please book that restaurant for 7 people on sunday at 11:00,,,initial,
mw22_PMUL4739.json_12,PMUL4739.json,12,TR6834 is a 38 minute ride.,Thanks for your help. That was all I needed to know. Goodbye.,,,initial,
mw22_WOZ20012.json_2,WOZ20012.json,2,There are no moderately priced steakhouse restaurants. Would you like to change your query?,How about moderately priced British food?,,,initial,
mw22_PMUL3460.json_14,PMUL3460.json,14,Is there anything else I can help you with?,No that is it. Thank you so much.,,,initial,
mw22_MUL0263.json_12,MUL0263.json,12,"Yes, of course. How many tickets would you like booked?",I need 6 tickets.,,,initial,
mw22_MUL1609.json_22,MUL1609.json,22,"You're welcome, thanks for using Cambridge TownInfo centre, have a great day!","Thanks, you to. Good bye.",,,initial,
mw22_MUL2353.json_16,MUL2353.json,16,"I was able to book that taxi for you. Be looking for a yellow Honda. If you need to reach them, please call 07598905692. Anything else I can help with?","no, thank you very much",,,initial,
mw22_PMUL3325.json_6,PMUL3325.json,6,"The phone number is 01223227330, the postcode is cb21qa and the address is 15 - 19 Trumpington Street. Would you like me to reserve a table?",No thanks. I also need an expensive place to stay that has free parking.,,,initial,
mw22_SNG0812.json_4,SNG0812.json,4,"There are quite a lot of them in that area. Do you have a price range in mind, or a particular star rating you'd like me to look for?","Not really. I just need a hotel that can accommodate 6 people for 5 nights, starting Sunday.",,,initial,
mw22_MUL0557.json_6,MUL0557.json,6,There are 21 trains heading to stevenage what town will you be departing from?,I will be departing from 3 towns over.,,,initial,
mw22_PMUL0002.json_12,PMUL0002.json,12,I'm sorry but the only restaurants in that part of town serve either Asian food or African food.,I don't mind changing the area. I just need moderate pricing and want something that serves Turkish food.,,,initial,
mw22_WOZ20118.json_6,WOZ20118.json,6,"Their address is 71 Castle Street City Centre, their phone number is 01223 366668.",Is Cocum located in the east part of town?,,,initial,
mw22_SNG0880.json_2,SNG0880.json,2,I can help. We have 18 moderately priced hotels. Do you have any additional preferences?,I prefer the south part of town if you have anything.,,,initial,
mw22_SNG0553.json_10,SNG0553.json,10,I booked you at Curry Queen. Your table will be reserved for 15 minutes. Reference number is C06RJUNL .,Thank you for your help. This is all I needed.,,,initial,
mw22_PMUL3862.json_20,PMUL3862.json,20,Thank you for using our service!,Thank you for the help!,,,initial,
mw22_MUL0721.json_10,MUL0721.json,10,"Would you like to stay at the worth house? It's a guesthouse in the north, in the cheap price range, has 4 stars, wifi and parking.",Is that in the north? It sounds like what I'm looking for if it's in that area.,,,initial,
mw22_WOZ20180.json_6,WOZ20180.json,6,Their address is Finders Corner Newmarket Road.,May I have the street address of the establishment.,,,initial,
mw22_MUL0526.json_8,MUL0526.json,8,"There are 404 trains that day, what destinations do you need?","I am looking to depart cambridge, head to ely, and arrive by 18:30",,,initial,
mw22_PMUL1357.json_12,PMUL1357.json,12,"TR7024 is the first train after 10:30 it leaves after 11:21, would you like me to book you?",That's fine I need 4 tix and the ref #,,,initial,
mw22_SNG0761.json_6,SNG0761.json,6,How about the Archway House? it is moderately priced in the north.,That sounds nice. Can you get it for four nights starting Thursday?,,,initial,
mw22_SNG0335.json_6,SNG0335.json,6,"Of course! TR0811 leaves at 17:32, arrives at 18:32, with a duration of 60 minutes. The price is 14.32 pounds. May I assist you with anything else?",That is all I need for today. thank you. Goodbye.,,,initial,
mw22_PMUL4307.json_2,PMUL4307.json,2,we got 11. do you have any rating preference?,I would like a guesthouse with free parking and a 4 star rating.,,,initial,
mw22_MUL2614.json_6,MUL2614.json,6,The Alexander bed and breakfast is a 4 star guesthouse at 56 saint barnabas road in the centre.,Thanks! I'm also looking for an architecture type place in the west. Can you help me?,,,initial,
mw22_MUL0315.json_10,MUL0315.json,10,City Stop Restaurant is in the North area?,"Ok, thank you!",,,initial,
mw22_PMUL0502.json_2,PMUL0502.json,2,"There are a variety of restaurants to chose from. Would you like Indian, Chinese, British, International fare or a Gastropub?",We would like to try a Portuguese place. Is there one available?,,,initial,
mw22_MUL1520.json_8,MUL1520.json,8,From where will you be departing that day?,From Leicester please. I need to arrive in Cambridge by 10:30.,,,initial,
mw22_PMUL3673.json_4,PMUL3673.json,4,how about train 1997? It leaves at 09:01.,"Oh, I am so sorry. I will be leaving Broxbourne, not Cambridge.",,,initial,
mw22_MUL0343.json_18,MUL0343.json,18,The police department is 01223358966,Thank you for the information,,,initial,
mw22_PMUL3010.json_12,PMUL3010.json,12,The TR0467 leaves at 9:34 and arrives at 10:24. The cost is 16.50 pounds. Does this work for you?,"Thank you, that was all I needed today. Goodbye.",,,initial,
mw22_PMUL4701.json_6,PMUL4701.json,6,How about the avalon?,"Great, if they can book for 6 people for 5 nights, starting on Wednesday. Can you try that for me?",,,initial,
mw22_PMUL3874.json_8,PMUL3874.json,8,the cambridge belfry is in the cheap prise range would you like a booking?,Yes please.,,,initial,
mw22_SNG0339.json_8,SNG0339.json,8,Your booking was successful. You will owe 35.79 GBP at the station and your reference number is: TQICKHXG . Can I assist you with anything else?,"No, there is nothing else I need today. thank you. Goodbye.",,,initial,
mw22_PMUL3188.json_8,PMUL3188.json,8,There are actually 5 trains available that day. They are every other hour beginning at 5:17 and ending at 23:17. Would you like book one of these trips?,book one that arrives by 10:15 and goes to cambridge,,,initial,
mw22_PMUL4499.json_30,PMUL4499.json,30,Booking completed! Booked car type : blue bmw Contact number : 07611077714,"I'm sorry for all the confusion on this call, and I appreciate your patience. Thank you. Goodbye!",,,initial,
mw22_SNG0912.json_4,SNG0912.json,4,"Yes, they have free wifi. Would you like to book the hotel now?","Yes, I would like to book the hotel now.",,,initial,
mw22_MUL2470.json_4,MUL2470.json,4,"Well, we've got the all saints church in the centre and it's free to visit.",A free church would cover a lot of my local historical interests. What is their phone number?,,,initial,
mw22_SSNG0164.json_10,SSNG0164.json,10,No I am sorry. But there is a Portuguese restaurant if you are interested.,Okay I guess. Try booking there please.,,,initial,
mw22_PMUL0236.json_10,PMUL0236.json,10,There are tables available for 8 on Monday night. What time would you like the reservation?,I would like the reservation at 17:30.,,,initial,
mw22_PMUL0480.json_10,PMUL0480.json,10,Okay I have your reservation for the Saffron Brasserie booked and your reference number is QJ98YT0F .,that is it for today thank you very much,,,initial,
mw22_MUL1352.json_18,MUL1352.json,18,Your taxi will be a yellow toyota. The contact number is 07923389673. .,thank you that will be all all,,,initial,
mw22_MUL0479.json_6,MUL0479.json,6,It is free to get in. The postcode is cb12lj. Can I help you with anything else?,Yes I would like a good steak.,,,initial,
mw22_MUL1342.json_14,MUL1342.json,14,I have 2 hotels in the moderate price range and one in the expensive price range. Which would you like information on?,"I'll go with the expensive one. Can you book me a room for 8 people, 2 nights on Sunday please?",,,initial,
mw22_PMUL2249.json_4,PMUL2249.json,4,You're all set! I've got you booked with reference number TOQNLZH1 . Is there anything else I can do?,No. I am all set. Thanks. Goodbye.,,,initial,
mw22_WOZ20403.json_6,WOZ20403.json,6,Rajmahal is an Indian restaurant in the east part of town and in the moderate price range. How does that sound?,May I have the phone number?,,,initial,
mw22_PMUL1934.json_14,PMUL1934.json,14,We have trains leaving every hour from 05:36 to 11:36. How early do you want to leave?,It doesn't matter as long as i arrive by 13:30.,,,initial,
mw22_PMUL1595.json_18,PMUL1595.json,18,I apologize. You're booked at the Hamilton Lodge and your Reference number is : UC7W5EFU . Can I assist you with anything else?,That was all I needed.,,,initial,
mw22_MUL0007.json_2,MUL0007.json,2,What specific time do you want to leave?,Never mind. I'm looking for a guesthouse to stay at. It must be in the north and 4 stars.,,,initial,
mw22_MUL2239.json_14,MUL2239.json,14,TR1659 departs at 14:36 on Tuesday. I have three seats booked for you. Your reference number is BCP0Y15D and you will pay at the station.,How much will it cost me?,,,initial,
mw22_PMUL3001.json_6,PMUL3001.json,6,"They are located at 01223357708, the address is at 10 king s parade, and their postcode is cb21sj",Thanks for the info. Can I also get information about trains leaving on Monday?,,,initial,
mw22_PMUL3790.json_2,PMUL3790.json,2,what about the bridge guest house,"Okay, does it have 4 stars and does it include free wifi?",,,initial,
mw22_MUL0667.json_4,MUL0667.json,4,"Okay, I've got two that fit the bill. One in the centre of town and one in the south. Do you have a preference?","I do, yes. I would like to stay in the center of town. I need it to fit five people, for 3 nights, starting Wednesday afternoon.",,,initial,
mw22_MUL1182.json_4,MUL1182.json,4,"Certainly, the phone number for the funky fun house is 01223304705. Is there anything else I can help you with today?","Yes, I'd also like to stay in an expensive place. It should be a hotel, not a guesthouse.",,,initial,
mw22_MUL1808.json_6,MUL1808.json,6,"Sure. If you could give me a few more details such as departure time and destination, I can help you out.",I need to be at birmingham new street by 16:15.,,,initial,
mw22_WOZ20496.json_4,WOZ20496.json,4,There is restaurant alimentum which is a modern european restaurant located in the south part of town and is in the moderate price range.,Could you give me the address for Restaurant Alimentum?,,,initial,
